gsp_id,gsa,variable,value
0097,groundwater_sustainability_agency,dudek,NA
0097,tulelake_irrigation_district_groundwater_sustainability_agency,dudek,NA
0098,groundwater_sustainability_agency,dudek,NA
0099,wyandotte_creek_groundwater_sustainability_agency,dudek,NA
0100,county_of_sutter_groundwater_sustainability_agency_north_american,dudek,NA
0100,groundwater_sustainability_agency,dudek,NA
0100,reclamation_district_no_1001_groundwater_sustainability_agency,dudek,NA
0100,sacramento_groundwater_authority,dudek,NA
0100,sacramento_groundwater_authority_groundwater_sustainability_agency,dudek,NA
0100,south_sutter_water_district_groundwater_sustainability_agency,dudek,NA
0100,west_placer_groundwater_sustainability_agency,dudek,NA
0101,sonoma_valley_groundwater_sustainability_agency,dudek,NA
0103,owens_valley_groundwater_authority,dudek,NA
0103,owens_valley_groundwater_authority_groundwater_sustainability_agency_owens_valley,dudek,NA
0104,yucaipa_basin_groundwater_sustainability_agency,dudek,NA
0105,groundwater_sustainability_agency,dudek,NA
0105,san_benito_county_water_district_groundwater_sustainability_agency,dudek,NA
0105,santa_clara_valley_water_district_groundwater_sustainability_agency_north_san_benito,dudek,NA
0106,amador_county_groundwater_management_authority,dudek,NA
0106,amador_county_groundwater_management_authority_groundwater_sustainability_agency,dudek,NA
0106,city_of_galt_groundwater_sustainability_agency,dudek,NA
0106,clay_water_district_groundwater_sustainability_agency,dudek,NA
0106,galt_irrigation_district_groundwater_sustainability_agency,dudek,NA
0106,groundwater_sustainability_agency,dudek,NA
0106,omochumne_hartnell_water_district_groundwater_sustainability_agency_cosumnes,dudek,NA
0106,sacramento_county_groundwater_sustainability_agency_cosumnes,dudek,NA
0106,sloughhouse_resource_conservation_district_groundwater_sustainability_agency_cosumnes,dudek,NA
0110,east_turlock_subbasin_groundwater_sustainability_agency,dudek,NA
0110,groundwater_sustainability_agency,dudek,NA
0110,west_turlock_subbasin_groundwater_sustainability_agency,dudek,NA
0111,county_of_sacramento_groundwater_sustainability_agency_south_american,dudek,NA
0111,groundwater_sustainability_agency,dudek,NA
0111,omochumne_hartnell_water_district_groundwater_sustainability_agency_south_american,dudek,NA
0111,reclamation_district_no_551_groundwater_sustainability_agency,dudek,NA
0111,sacramento_central_groundwater_authority,dudek,NA
0111,sacramento_central_groundwater_authority_groundwater_sustainability_agency_1,dudek,NA
0112,butte_water_district_groundwater_sustainability_agency_sutter,dudek,NA
0112,groundwater_sustainability_agency,dudek,NA
0113,salinas_valley_basin_groundwater_sustainability_agency_langley_area,dudek,NA
0113,svbgsa,dudek,NA
0114,salinas_valley_basin_groundwater_sustainability_agency_east_side_aquifer,dudek,NA
0115,salinas_valley_basin_groundwater_sustainability_agency_upper_valley_aquifer,dudek,NA
0116,arroyo_seco_groundwater_sustainability_agency_1,dudek,NA
0116,groundwater_sustainability_agency,dudek,NA
0116,salinas_valley_basin_groundwater_sustainability_agency_forebay_aquifer,dudek,NA
0117,city_of_vacaville_groundwater_sustainability_agency,dudek,NA
0117,groundwater_sustainability_agency,dudek,NA
0117,reclamation_district_no_2111_groundwater_sustainability_agency,dudek,NA
0117,reclamation_district_no_317_groundwater_sustainability_agency,dudek,NA
0117,reclamation_district_no_349_groundwater_sustainability_agency,dudek,NA
0117,reclamation_district_no_3_groundwater_sustainability_agency,dudek,NA
0117,reclamation_district_no_501_groundwater_sustainability_agency_northern_delta_groundwater_sustainability_agency,dudek,NA
0117,reclamation_district_no_554_groundwater_sustainability_agency,dudek,NA
0117,reclamation_district_no_556_groundwater_sustainability_agency,dudek,NA
0117,sacramento_county_groundwater_sustainability_agency_solano,dudek,NA
0117,solano_irrigation_district_groundwater_sustainability_agency,dudek,NA
0117,solano_subbasin_groundwater_sustainability_agency,dudek,NA
0118,city_of_san_luis_obispo_groundwater_sustainability_agency,dudek,NA
0118,county_of_san_luis_obispo_groundwater_sustainability_agency_san_luis_obispo_valley,dudek,NA
0118,groundwater_sustainability_agency,dudek,NA
0119,elsinore_valley_groundwater_sustainability_agency,dudek,NA
0120,byron_bethany_irrigation_district_groundwater_sustainability_agency_east_contra_costa,dudek,NA
0120,city_of_antioch_groundwater_sustainability_agency,dudek,NA
0120,city_of_brentwood_groundwater_sustainability_agency,dudek,NA
0120,county_of_contra_costa_groundwater_sustainability_agency,dudek,NA
0120,diablo_water_district_groundwater_sustainability_agency,dudek,NA
0120,discovery_bay_community_services_district_groundwater_sustainability_agency,dudek,NA
0120,east_contra_costa_irrigation_district_groundwater_sustainability_agency,dudek,NA
0120,groundwater_sustainability_agency,dudek,NA
0121,groundwater_sustainability_agency,dudek,NA
0121,san_gorgonio_pass_groundwater_sustainability_agency,dudek,NA
0121,verbenia_groundwater_sustainability_agency,dudek,NA
0122,banta_carbona_irrigation_district_groundwater_sustainability_agency,dudek,NA
0122,byron_bethany_irrigation_district_groundwater_sustainability_agency_tracy,dudek,NA
0122,city_of_lathrop_groundwater_sustainability_agency,dudek,NA
0122,city_of_tracy_groundwater_sustainability_agency,dudek,NA
0122,county_of_san_joaquin_groundwater_sustainability_agency_tracy,dudek,NA
0122,groundwater_sustainability_agency,dudek,NA
0122,stewart_tract_groundwater_sustainability_agency,dudek,NA
0123,white_wolf_groundwater_sustainability_agency,dudek,NA
0124,county_of_napa_groundwater_sustainability_agency,dudek,NA
0125,county_of_plumas_groundwater_sustainability_agency,dudek,NA
0125,groundwater_sustainability_agency,dudek,NA
0125,sierra_valley_groundwater_management_district,dudek,NA
0125,sierra_valley_groundwater_management_district_groundwater_sustainability_agency,dudek,NA
0127,big_valley_groundwater_sustainability_agency,dudek,NA
0128,groundwater_sustainability_agency,dudek,NA
0128,marina_coast_water_district_groundwater_sustainability_agency_monterey,dudek,NA
0128,salinas_valley_basin_groundwater_sustainability_agency_monterey,dudek,NA
0129,santa_monica_basin_groundwater_sustainability_agency,dudek,1
0130,ojai_basin_groundwater_management_agency,dudek,NA
0130,ojai_basin_groundwater_management_agency_gsa,dudek,NA
0131,santa_clarita_valley_groundwater_sustainability_agency,dudek,NA
0132,petaluma_valley_groundwater_sustainability_agency,dudek,NA
0133,atascadero_basin_groundwater_sustainability_agency,dudek,NA
0134,tehama_county_flood_control_and_water_conservation_district_groundwater_sustainability_agency_antelope,dudek,NA
0136,santa_rosa_plain_groundwater_sustainability_agency,dudek,NA
0137,tehama_county_flood_control_and_water_conservation_district_groundwater_sustainability_agency_bowman,dudek,NA
0138,bear_valley_basin_groundwater_sustainability_agency,dudek,NA
0139,tehama_county_flood_control_and_water_conservation_district_groundwater_sustainability_agency_los_molinos,dudek,NA
0140,tehama_county_flood_control_and_water_conservation_district_groundwater_sustainability_agency_red_bluff,dudek,NA
0144,western_municipal_water_district_groundwater_sustainability_agency_riverside_arlington,dudek,NA
0145,city_of_coalinga_groundwater_sustainability_agency,dudek,NA
0145,pleasant_valley_groundwater_sustainability_agency,dudek,NA
0149,spadra_basin_groundwater_sustainability_agency,dudek,NA
0150,arvin_groundwater_sustainability_agency,dudek,NA
0150,groundwater_sustainability_agency,dudek,NA
0150,tejon_castac_water_district_groundwater_sustainability_agency,dudek,NA
0150,wheeler_ridge_maricopa_groundwater_sustainability_agency,dudek,NA
0155,montecito_groundwater_basin,dudek,NA
0155,montecito_groundwater_basin_groundwater_sustainability_agency,dudek,NA
0156,arroyo_santa_rosa_basin_groundwater_sustainability_agency,dudek,0
0156,arroyo_santa_rosa_groundwater_sustainability_agency,dudek,0
0156,fox_canyon_groundwater_management_agency,dudek,1
0156,groundwater_sustainability_agency,dudek,0
0007,aliso_water_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0008,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0008,westlands_water_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0009,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0009,merced_irrigation_urban_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0009,merced_subbasin_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0009,miugsa,yamabe_horn_engineering_inc,NA
0009,turner_island_water_district_groundwater_sustainability_agency_merced,yamabe_horn_engineering_inc,NA
0011,mga,yamabe_horn_engineering_inc,NA
0011,santa_cruz_mid_county_groundwater_agency_gsa,yamabe_horn_engineering_inc,NA
0012,chowchilla_water_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0012,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0012,triangle_t_water_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0013,dm_ii_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0013,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0013,oro_loma_water_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0014,farmers_water_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0015,city_of_dos_palos_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0015,city_of_firebaugh_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0015,city_of_gustine_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0015,city_of_los_banos_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0015,city_of_mendota_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0015,city_of_newman_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0015,county_of_madera_groundwater_sustainability_agency_delta_mendota,yamabe_horn_engineering_inc,NA
0015,county_of_merced_groundwater_sustainability_agency_delta_mendota,yamabe_horn_engineering_inc,NA
0015,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0015,san_joaquin_river_exchange_contractors_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0015,turner_island_water_district_groundwater_sustainability_agency_delta_mendota,yamabe_horn_engineering_inc,NA
0016,fox_canyon_groundwater_management_agency,yamabe_horn_engineering_inc,NA
0016,fox_canyon_groundwater_management_agency_gsa_oxnard,yamabe_horn_engineering_inc,NA
0017,fox_canyon_groundwater_management_agency,yamabe_horn_engineering_inc,NA
0017,fox_canyon_groundwater_management_agency_gsa_pleasant_valley,yamabe_horn_engineering_inc,NA
0018,fox_canyon_groundwater_management_agency,yamabe_horn_engineering_inc,NA
0018,fox_canyon_groundwater_management_agency_gsa_las_posas_valley,yamabe_horn_engineering_inc,NA
0019,mound_basin_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0020,county_of_fresno_groundwater_sustainability_agency_delta_mendota_management_area_a,yamabe_horn_engineering_inc,NA
0020,county_of_fresno_groundwater_sustainability_agency_delta_mendota_management_area_b,yamabe_horn_engineering_inc,NA
0020,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0021,city_of_madera_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0021,county_of_madera_groundwater_sustainability_agency_madera,yamabe_horn_engineering_inc,NA
0021,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0021,madera_irrigation_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0021,madera_water_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0022,central_kings_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0023,kings_river_east_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0024,north_kings_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0025,north_fork_kings_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0026,south_kings_groundwater_sustainability_agency,yamabe_horn_engineering_inc,1
0028,mcmullin_area_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0029,county_of_monterey_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0029,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0029,salinas_valley_basin_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0030,greater_kaweah_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0031,james_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0032,cuyama_basin_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0035,city_of_paso_robles_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0035,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0035,san_miguel_community_services_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0035,shandon_san_juan_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0036,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0036,kern_groundwater_authority,yamabe_horn_engineering_inc,NA
0036,kern_groundwater_authority_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0037,henry_miller_water_district_gsa,yamabe_horn_engineering_inc,NA
0038,county_of_merced_groundwater_sustainability_agency_delta_mendota,yamabe_horn_engineering_inc,NA
0038,grasslands_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0038,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0042,el_rico_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0042,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0042,mid_kings_river_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0042,sfkgsa,yamabe_horn_engineering_inc,NA
0042,south_fork_kings_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0042,southwest_kings_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0042,tri_county_water_authority_groundwater_sustainability_agency_tulare_lake,yamabe_horn_engineering_inc,NA
0043,eastern_tule_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0044,olcese_water_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0045,root_creek_water_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0047,central_delta_water_agency_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0047,central_san_joaquin_water_conservation_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0047,city_of_lodi_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0047,city_of_manteca_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0047,city_of_stockton_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0047,county_of_san_joaquin_groundwater_sustainability_agency_eastern_san_joaquin_1,yamabe_horn_engineering_inc,NA
0047,county_of_san_joaquin_groundwater_sustainability_agency_eastern_san_joaquin_2,yamabe_horn_engineering_inc,NA
0047,eastside_san_joaquin_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0047,groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0047,linden_county_water_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0047,lockeford_community_service_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
0047,north_san_joaquin_water_conservation_district_groundwater_sustainability_agency,yamabe_horn_engineering_inc,NA
